Year,Background,Index,Period_1_commu,Period_2_commu,Period_3_commu,Period_1_commu_internal,Period_2_commu_internal,Period_3_commu_internal
2016.0,hospitality,8458,,,3.0,,,
2013.0,behavioral sciences,10872,,,153.0,,,38.0
2015.0,"public, environmental & occupational health",9183,,,1.0,,,1.0
2015.0,communication,9543,,,20.0,,,
2015.0,communication,9548,,,143.0,,,
2015.0,communication,9392,,,58.0,,,1.0
2013.0,communication,10545,,,44.0,,,
2016.0,communication,8151,,,20.0,,,
2011.0,computer science,11440,,,,,,
2015.0,mathematics,8589,,,1.0,,,
2013.0,computer science,10536,,,,,,
2012.0,engineering,11181,,,,,,
2013.0,multidisciplinary sciences,10732,,,6.0,,,3.0
2012.0,mathematics,11356,,,71.0,,,
2012.0,obstetrics & gynecology,11109,,,1.0,,,
2015.0,radiology,9117,,,9.0,,,2.0
2015.0,radiology,9266,,,9.0,,,2.0
2013.0,computer science,10883,,,5.0,,,
2015.0,computer science,8935,,,29.0,,,
2014.0,communication,10430,,,19.0,,,1.0
2014.0,geography,9959,,,6.0,,,3.0
2016.0,biodiversity conservation,8163,,,9.0,,,4.0
2014.0,ecology,9872,,,6.0,,,3.0
2015.0,health care sciences & services,9168,,,1.0,,,2.0
2014.0,multidisciplinary sciences,9862,,,1.0,,,2.0
2015.0,health care sciences & services,9310,,,1.0,,,3.0
2015.0,health care sciences & services,9167,,,1.0,,,2.0
2014.0,surgery,10092,,,9.0,,,2.0
2014.0,psychology,10090,,,3.0,,,
2015.0,psychology,9269,,,8.0,,,2.0
2016.0,communication,8154,,,20.0,,,1.0
2017.0,psychology,6231,,,,,,
2015.0,psychology,8946,,,4.0,,,1.0
2016.0,oncology,7816,,,1.0,,,2.0
2015.0,communication,9739,,,5.0,,,
2014.0,education & educational research,9869,,,,,,
2015.0,political science,9301,,,2.0,,,1.0
2014.0,health care sciences & services,10455,,,,,,
2015.0,substance abuse,9674,,,30.0,,,2.0
2015.0,psychology,8940,,,37.0,,,1.0
2016.0,psychology,8189,,,5.0,,,
2015.0,psychology,8847,,,5.0,,,1.0
2015.0,communication,9401,,,2.0,,,1.0
2015.0,computer science,9135,,,38.0,,,5.0
2011.0,computer science,11492,,,,,,
2016.0,computer science,7710,,,26.0,,,1.0
2014.0,"public, environmental & occupational health",10040,,,9.0,,,2.0
2015.0,pharmacology & pharmacy,9670,,,9.0,,,2.0
2015.0,computer science,8766,,,7.0,,,
2012.0,computer science,11320,,,91.0,,,
2016.0,psychology,8003,,,231.0,,,
2013.0,computer science,10644,,,,,,
2015.0,multidisciplinary sciences,8865,,,12.0,,,1.0
2015.0,multidisciplinary sciences,9036,,,2.0,,,1.0
2015.0,multidisciplinary sciences,8871,,,27.0,,,1.0
2014.0,computer science,10446,,,41.0,,,
2014.0,computer science,9971,,,5.0,,,
2015.0,computer science,9719,,,,,,
2014.0,computer science,9962,,,73.0,,,
2012.0,communication,11271,,,39.0,,,1.0
2011.0,business,11526,,,,,,
2015.0,management,9107,,,3.0,,,1.0
2016.0,management,8110,,,3.0,,,
2014.0,psychology,9889,,,60.0,,,1.0
2014.0,computer science,10275,,,7.0,,,1.0
2014.0,computer science,10326,,,7.0,,,
2015.0,health care sciences & services,9360,,,1.0,,,
2015.0,"public, environmental & occupational health",9158,,,1.0,,,
2014.0,communication,10472,,,15.0,,,1.0
2016.0,computer science,8445,,,21.0,,,3.0
2016.0,computer science,8444,,,35.0,,,
2016.0,computer science,8473,,,35.0,,,2.0
2014.0,computer science,10056,,,47.0,,,
2016.0,computer science,8118,,,47.0,,,
2016.0,computer science,8443,,,,,,
2016.0,computer science,8474,,,84.0,,,4.0
2016.0,computer science,8446,,,,,,
2016.0,computer science,8122,,,,,,
2016.0,business,7251,,,3.0,,,1.0
2014.0,computer science,9855,,,4.0,,,
2016.0,multidisciplinary sciences,7499,,,27.0,,,
2015.0,geosciences,8852,,,4.0,,,3.0
2010.0,communication,11671,,,4.0,,,
2015.0,geosciences,8891,,,,,,
2014.0,cell & tissue engineering,9832,,,135.0,,,
2015.0,multidisciplinary sciences,8777,,,4.0,,,3.0
2015.0,multidisciplinary sciences,9149,,,1.0,,,2.0
2012.0,automation & control systems,11238,,,14.0,,,
2015.0,psychology,9238,,,19.0,,,1.0
2015.0,psychology,9153,,,1.0,,,2.0
2015.0,substance abuse,9116,,,30.0,,,2.0
2015.0,computer science,9323,,,6.0,,,3.0
2014.0,geography,10145,,,6.0,,,3.0
2015.0,social issues,8631,,,11.0,,,1.0
2014.0,computer science,10189,,,4.0,,,40.0
2015.0,computer science,8864,,,21.0,,,5.0
2016.0,computer science,8111,,,94.0,,,3.0
2017.0,social sciences,5789,,,43.0,,,2.0
2015.0,computer science,9663,,,21.0,,,3.0
2016.0,computer science,8500,,,7.0,,,32.0
2016.0,computer science,8202,,,7.0,,,
2015.0,business,9734,,,3.0,,,1.0
2014.0,emergency medicine,9941,,,8.0,,,2.0
2016.0,computer science,7908,,,41.0,,,7.0
2014.0,computer science,10190,,,158.0,,,
2015.0,substance abuse,8837,,,1.0,,,2.0
2015.0,substance abuse,8838,,,1.0,,,2.0
2013.0,computer science,10831,,,161.0,,,
2013.0,computer science,10981,,,41.0,,,
2013.0,computer science,10651,,,41.0,,,
2015.0,psychology,8968,,,3.0,,,
2015.0,education,8999,,,10.0,,,
2014.0,communication,9893,,,15.0,,,1.0
2015.0,computer science,9754,,,3.0,,,
2018.0,computer science,4665,,,3.0,,,
2015.0,"public, environmental & occupational health",9170,,,1.0,,,
2014.0,computer science,10207,,,1.0,,,
2015.0,health care sciences & services,9757,,,1.0,,,2.0
2015.0,psychology,8856,,,1.0,,,
2014.0,health care sciences & services,10482,,,1.0,,,2.0
2013.0,business,10583,,,,,,
2015.0,biodiversity conservation,9342,,,4.0,,,1.0
2015.0,business,9208,,,3.0,,,
2014.0,business,9846,,,3.0,,,1.0
2015.0,computer science,8627,,,3.0,,,
2016.0,communication,8167,,,1.0,,,1.0
2014.0,computer science,10097,,,,,,
2015.0,psychology,8645,,,10.0,,,1.0
2014.0,computer science,10388,,,3.0,,,1.0
2016.0,management,8379,,,3.0,,,
2013.0,communication,10968,,,2.0,,,
2014.0,education & educational research,9955,,,16.0,,,
2016.0,computer science,8205,,,6.0,,,3.0
2011.0,mathematics,11596,,,,,,
2016.0,computer science,8195,,,85.0,,,
2015.0,computer science,9506,,,21.0,,,3.0
2013.0,statistics & probability,10584,,,7.0,,,
2015.0,psychology,8836,,,5.0,,,1.0
2014.0,psychology,10091,,,,,,
2015.0,multidisciplinary sciences,9038,,,6.0,,,3.0
2016.0,computer science,7872,,,24.0,,,
2015.0,"public, environmental & occupational health",9373,,,1.0,,,
2014.0,hospitality,10130,,,3.0,,,
2013.0,criminology & penology,10514,,,25.0,,,1.0
2015.0,education & educational research,8762,,,193.0,,,
2014.0,linguistics,9933,,,56.0,,,1.0
2015.0,hospitality,9531,,,33.0,,,1.0
2014.0,mathematics,10325,,,,,,
2016.0,computer science,7307,,,14.0,,,1.0
2016.0,computer science,7129,,,12.0,,,
2015.0,computer science,9414,,,55.0,,,1.0
2013.0,computer science,10678,,,55.0,,,
2015.0,physics,8987,,,55.0,,,
2015.0,computer science,9673,,,47.0,,,
2015.0,communication,8592,,,25.0,,,1.0
2016.0,health care sciences & services,7787,,,1.0,,,2.0
2015.0,business,8768,,,,,,
2011.0,information science & library science,11446,,,40.0,,,
2015.0,orthopedics,9010,,,9.0,,,
2015.0,computer science,8933,,,21.0,,,3.0
2015.0,ethics,8630,,,,,,
2015.0,communication,9151,,,4.0,,,
2015.0,transportation science & technology,9308,,,24.0,,,3.0
2015.0,multidisciplinary sciences,8985,,,12.0,,,1.0
2015.0,humanities,9233,,,18.0,,,1.0
2015.0,communication,9131,,,7.0,,,
2014.0,computer science,9809,,,1.0,,,
2015.0,medicine,8905,,,9.0,,,2.0
2014.0,transportation,10018,,,3.0,,,1.0
2013.0,computer science,10594,,,,,,
2015.0,information science & library science,9206,,,3.0,,,
2015.0,physics,8997,,,12.0,,,
2015.0,psychology,8849,,,2.0,,,1.0
2018.0,communication,5095,,,2.0,,,1.0
2015.0,computer science,9383,,,7.0,,,
2014.0,multidisciplinary sciences,10366,,,126.0,,,
2014.0,education,9980,,,9.0,,,
2015.0,psychiatry,9362,,,9.0,,,
2013.0,psychology,10662,,,11.0,,,2.0
2014.0,womens studies,9870,,,65.0,,,1.0
2015.0,multidisciplinary sciences,9021,,,6.0,,,3.0
2015.0,computer science,8678,,,7.0,,,
2014.0,communication,10023,,,11.0,,,1.0
2015.0,computer science,9629,,,11.0,,,
2014.0,linguistics,10441,,,18.0,,,1.0
2014.0,computer science,10450,,,,,,
2015.0,psychology,9389,,,62.0,,,
2015.0,computer science,9147,,,32.0,,,
2015.0,computer science,8667,,,59.0,,,
2014.0,computer science,10044,,,7.0,,,
2016.0,computer science,7205,,,111.0,,,
2015.0,computer science,9357,,,72.0,,,
2014.0,computer science,10236,,,72.0,,,
2016.0,economics,7326,,,27.0,,,
2016.0,computer science,8087,,,41.0,,,
2014.0,political science,10072,,,11.0,,,
2014.0,surgery,9818,,,9.0,,,2.0
2015.0,health care sciences & services,9434,,,1.0,,,2.0
2016.0,automation & control systems,7883,,,36.0,,,1.0
2016.0,computer science,7219,,,36.0,,,
2016.0,computer science,7382,,,36.0,,,1.0
2017.0,social issues,6391,,,36.0,,,
2016.0,computer science,7561,,,36.0,,,1.0
2011.0,economics,11566,,,34.0,,,
2015.0,medicine,9608,,,,,,
2015.0,information science & library science,9334,,,9.0,,,
2014.0,computer science,9903,,,5.0,,,
2015.0,"public, environmental & occupational health",8795,,,28.0,,,2.0
2016.0,computer science,7445,,,80.0,,,1.0
2015.0,computer science,8948,,,1.0,,,3.0
2015.0,business,9738,,,98.0,,,37.0
2015.0,computer science,9283,,,52.0,,,3.0
2014.0,computer science,10342,,,91.0,,,
2015.0,computer science,9641,,,9.0,,,4.0
2015.0,computer science,9755,,,3.0,,,1.0
2015.0,public administration,9481,,,11.0,,,1.0
2015.0,communication,8814,,,19.0,,,1.0
2015.0,communication,8809,,,15.0,,,1.0
2014.0,computer science,10157,,,12.0,,,1.0
2016.0,communication,7531,,,2.0,,,1.0
2015.0,communication,9114,,,2.0,,,1.0
2015.0,political science,9302,,,2.0,,,1.0
2015.0,political science,9300,,,2.0,,,1.0
2014.0,political science,10229,,,2.0,,,
2016.0,computer science,7998,,,2.0,,,1.0
2015.0,computer science,9224,,,2.0,,,
2015.0,communication,9463,,,2.0,,,1.0
2015.0,computer science,8681,,,14.0,,,
2015.0,communication,8602,,,18.0,,,1.0
2012.0,education & educational research,11368,,,53.0,,,
2014.0,computer science,9843,,,68.0,,,1.0
2014.0,computer science,9958,,,68.0,,,
2015.0,radiology,9074,,,9.0,,,
2015.0,psychology,9017,,,19.0,,,1.0
2016.0,psychology,7987,,,60.0,,,
2015.0,biodiversity conservation,9203,,,6.0,,,3.0
2015.0,ecology,9472,,,6.0,,,3.0
2015.0,computer science,9454,,,52.0,,,
2014.0,language & linguistics,10336,,,5.0,,,
2013.0,computer science,11051,,,6.0,,,
2015.0,business,8920,,,3.0,,,1.0
2015.0,psychology,8859,,,3.0,,,
2016.0,communication,7480,,,20.0,,,1.0
2017.0,oncology,6326,,,1.0,,,2.0
2015.0,"public, environmental & occupational health",9215,,,1.0,,,2.0
2015.0,environmental studies,8907,,,6.0,,,3.0
2015.0,communication,8956,,,2.0,,,1.0
2012.0,psychology,11300,,,,,,
2014.0,computer science,9956,,,21.0,,,3.0
2016.0,computer science,7625,,,14.0,,,
2015.0,health care sciences & services,9212,,,22.0,,,1.0
2014.0,communication,10417,,,5.0,,,
2015.0,hospitality,8804,,,3.0,,,1.0
2013.0,telecommunications,10863,,,72.0,,,4.0
2016.0,computer science,8456,,,14.0,,,
2015.0,computer science,8811,,,14.0,,,
2017.0,computer science,6470,,,5.0,,,
2014.0,telecommunications,10341,,,78.0,,,1.0
2016.0,communication,8176,,,15.0,,,1.0
2015.0,computer science,9146,,,36.0,,,
2015.0,education & educational research,9772,,,40.0,,,
2016.0,nursing,7865,,,16.0,,,4.0
2015.0,nursing,9556,,,,,,
2016.0,computer science,7497,,,21.0,,,3.0
2015.0,computer science,9433,,,21.0,,,
2013.0,psychology,10525,,,,,,
2015.0,multidisciplinary sciences,8573,,,51.0,,,1.0
2009.0,engineering,11872,,,,,,
2015.0,information science & library science,9309,,,5.0,,,
2015.0,health care sciences & services,9176,,,1.0,,,
2012.0,health care sciences & services,11103,,,,,,
2015.0,computer science,9322,,,,,,
2014.0,computer science,10224,,,142.0,,,
2015.0,psychology,8857,,,5.0,,,1.0
2015.0,computer science,9226,,,7.0,,,1.0
2015.0,"public, environmental & occupational health",9199,,,1.0,,,
2014.0,environmental studies,10065,,,3.0,,,
2016.0,psychology,8181,,,5.0,,,1.0
2015.0,communication,9050,,,2.0,,,1.0
2015.0,business,8718,,,3.0,,,1.0
2015.0,communication,9039,,,15.0,,,1.0
2015.0,geography,8596,,,4.0,,,3.0
2015.0,computer science,9778,,,9.0,,,4.0
2016.0,computer science,8171,,,6.0,,,3.0
2016.0,computer science,8508,,,6.0,,,3.0
2015.0,geography,8706,,,6.0,,,3.0
2015.0,public administration,9311,,,5.0,,,1.0
2016.0,economics,7967,,,3.0,,,
2014.0,computer science,9834,,,7.0,,,1.0
2015.0,computer science,8618,,,3.0,,,1.0
2016.0,computer science,7878,,,7.0,,,
2015.0,psychology,9393,,,30.0,,,
2016.0,"public, environmental & occupational health",8107,,,61.0,,,
2010.0,education & educational research,11743,,,,,,
2015.0,education & educational research,9728,,,,,,
2015.0,psychology,9411,,,5.0,,,
2015.0,computer science,9657,,,,,,
2017.0,communication,6239,,,5.0,,,
2015.0,business,8796,,,3.0,,,1.0
2015.0,computer science,8832,,,4.0,,,1.0
2015.0,information science & library science,9443,,,4.0,,,1.0
2014.0,computer science,10463,,,2.0,,,1.0
2015.0,computer science,8802,,,7.0,,,
2015.0,geography,8794,,,,,,
2015.0,geography,9048,,,,,,
2015.0,astronomy & astrophysics,8964,,,195.0,,,
2015.0,geosciences,9229,,,195.0,,,
2013.0,computer science,10924,,,29.0,,,
2014.0,psychology,10196,,,1.0,,,36.0
2015.0,geography,9765,,,4.0,,,
2015.0,psychology,9469,,,60.0,,,1.0
2014.0,computer science,9910,,,,,,
2015.0,computer science,9375,,,7.0,,,1.0
2015.0,information science & library science,9062,,,23.0,,,1.0
2015.0,communication,9541,,,4.0,,,1.0
2016.0,social sciences,7054,,,172.0,,,
2015.0,multidisciplinary sciences,9418,,,172.0,,,
2015.0,computer science,9638,,,3.0,,,1.0
2017.0,management,5999,,,27.0,,,1.0
2017.0,computer science,6336,,,90.0,,,1.0
2015.0,communication,8727,,,,,,
2015.0,communication,9688,,,15.0,,,
2015.0,multidisciplinary sciences,9230,,,9.0,,,
2015.0,medical informatics,8649,,,1.0,,,
2013.0,computer science,10870,,,7.0,,,
2015.0,urology & nephrology,9291,,,8.0,,,2.0
2014.0,psychology,10015,,,29.0,,,
2015.0,psychology,8776,,,60.0,,,
2015.0,health care sciences & services,8844,,,1.0,,,2.0
2014.0,multidisciplinary sciences,9916,,,,,,
2015.0,computer science,9324,,,36.0,,,5.0
2015.0,medicine,8572,,,9.0,,,4.0
2016.0,computer science,8072,,,16.0,,,
2014.0,computer science,10043,,,120.0,,,2.0
2013.0,computer science,10784,,5.0,5.0,,,
2016.0,communication,8091,,,2.0,,,
2016.0,communication,8020,,,2.0,,,1.0
2015.0,multidisciplinary sciences,9228,,,10.0,,,
2015.0,computer science,8684,,,21.0,,,3.0
2015.0,computer science,9089,,,74.0,,,9.0
2015.0,cultural studies,9426,,,33.0,,,
2013.0,sociology,10528,,,,,,
2015.0,multidisciplinary sciences,9329,,,118.0,,,1.0
2016.0,hospitality,8501,,,3.0,,,1.0
2015.0,physics,9256,,,197.0,,,
2016.0,communication,8153,,,,,,
2016.0,computer science,7658,,,7.0,,,
2016.0,computer science,8112,,,68.0,,,
2015.0,computer science,9355,,,5.0,,,1.0
2015.0,computer science,9060,,,5.0,,,
2015.0,medical informatics,9330,,,1.0,,,
2015.0,computer science,8611,,,,,,
2015.0,multidisciplinary sciences,8665,,,4.0,,,1.0
2015.0,business,9178,,,44.0,,,1.0
2012.0,physics,11331,,,2.0,,,
2015.0,computer science,9081,,,10.0,,,
2014.0,international relations,10396,,,,,,
2014.0,computer science,9894,,,69.0,,,1.0
2012.0,computer science,11138,,,143.0,,,
2014.0,geography,10306,,,2.0,,,
2014.0,regional & urban planning,10074,,,6.0,,,3.0
2015.0,political science,8800,,,2.0,,,
2015.0,computer science,9259,,,29.0,,,3.0
2017.0,business,6482,,,27.0,,,
2015.0,computer science,8662,,,12.0,,,1.0
2015.0,ethics,8976,,,13.0,,,
2016.0,mathematical & computational biology,7285,,,21.0,,,3.0
2017.0,economics,5269,,,2.0,,,1.0
2015.0,mathematics,8591,,,2.0,,,1.0
2016.0,communication,8024,,,,,,
2015.0,information science & library science,9549,,,,,,
2015.0,multidisciplinary sciences,9377,,,4.0,,,1.0
2015.0,communication,9451,,,2.0,,,
2018.0,computer science,4073,,,85.0,,,
2017.0,computer science,5944,,,85.0,,,
2015.0,immunology,9240,,,1.0,,,1.0
2016.0,communication,7338,,,2.0,,,
2012.0,communication,11372,,,48.0,,,
2013.0,communication,10996,,,18.0,,,1.0
2015.0,"public, environmental & occupational health",9639,,,1.0,,,2.0
2013.0,information science & library science,10792,,,,,,
2014.0,information science & library science,9970,,,57.0,,,6.0
2015.0,hospitality,9723,,,3.0,,,1.0
2015.0,computer science,9239,,,27.0,,,1.0
2014.0,communication,9833,,,33.0,,,
2018.0,psychology,4121,,,,,,
2016.0,cultural studies,8455,,,27.0,,,
2015.0,computer science,9022,,,20.0,,,
2013.0,computer science,10934,,,,,,
2015.0,communication,9254,,,33.0,,,33.0
2015.0,education & educational research,9559,,,16.0,,,
2014.0,communication,10085,,,19.0,,,1.0
2016.0,psychology,8566,,,48.0,,,1.0
2016.0,engineering,7155,,,4.0,,,2.0
2015.0,computer science,8629,,,6.0,,,
2015.0,psychology,9601,,,5.0,,,
2015.0,education & educational research,9617,,,,,,
2014.0,computer science,10132,,,,,,
2016.0,communication,8382,,,30.0,,,
2015.0,social sciences,9092,,,19.0,,,
2017.0,computer science,6237,,,59.0,,,
2015.0,communication,9427,,,20.0,,,1.0
2014.0,computer science,9860,,,,,,
2015.0,communication,8735,,,,,,
2012.0,sociology,11180,,,5.0,,,
2012.0,criminology & penology,11100,,,25.0,,,
2015.0,health care sciences & services,9402,,,1.0,,,2.0
2015.0,communication,9248,,,30.0,,,2.0
2015.0,substance abuse,9457,,,8.0,,,2.0
2015.0,business,9219,,,11.0,,,
2015.0,psychology,8676,,,19.0,,,
2015.0,communication,9294,,,199.0,,,
2015.0,communication,9295,,,199.0,,,
2014.0,multidisciplinary sciences,10433,,,,,,
2013.0,education & educational research,10674,,,16.0,,,
2015.0,"public, environmental & occupational health",9257,,,1.0,,,1.0
2015.0,communication,9314,,,2.0,,,
2014.0,linguistics,10244,,,,,,
2014.0,communication,10400,,,5.0,,,
2015.0,humanities,9378,,,18.0,,,
2014.0,communication,10429,,,18.0,,,
2016.0,communication,8152,,,8.0,,,
2016.0,computer science,7630,,,171.0,,,
2015.0,biotechnology & applied microbiology,9713,,,22.0,,,
2012.0,psychology,11071,,,,,,
2016.0,communication,7720,,,2.0,,,
2012.0,computer science,11366,,,29.0,,,
2014.0,art,9847,,,18.0,,,
2016.0,computer science,7869,,,6.0,,,3.0
2017.0,"public, environmental & occupational health",6110,,,30.0,,,2.0
2015.0,environmental sciences,9710,,,6.0,,,3.0
2015.0,psychology,8775,,,10.0,,,1.0
2016.0,behavioral sciences,7994,,,18.0,,,1.0
2015.0,business,9697,,,62.0,,,
2015.0,biodiversity conservation,9201,,,6.0,,,3.0
2015.0,computer science,9722,,,,,,
2016.0,computer science,8145,,,2.0,,,1.0
2015.0,clinical neurology,9369,,,9.0,,,
2016.0,communication,8301,,,19.0,,,
2015.0,communication,8834,,,16.0,,,
2012.0,computer science,11425,,,,,,
2014.0,engineering,10380,,,4.0,,,3.0
2014.0,computer science,9816,,,,,,
2014.0,psychology,10182,,,,,,
2015.0,communication,9437,,,2.0,,,1.0
2015.0,music,8622,,,,,,
2010.0,education & educational research,11752,,,,,,
2015.0,geography,9432,,,100.0,,,3.0
2015.0,multidisciplinary sciences,9141,,,6.0,,,3.0
2016.0,multidisciplinary sciences,8198,,,4.0,,,3.0
2015.0,computer science,8733,,,147.0,,,
2015.0,engineering,9002,,,24.0,,,3.0
2015.0,computer science,9189,,,4.0,,,1.0
2015.0,computer science,9500,,,,,,
2012.0,business,11211,,,,,,
2015.0,psychology,8732,,,,,,
2015.0,education & educational research,8743,,,93.0,,,
2015.0,education & educational research,9371,,,93.0,,,
2016.0,communication,7648,,,15.0,,,
2015.0,multidisciplinary sciences,9139,,,25.0,,,
2017.0,communication,6218,,,,,,
2015.0,immunology,8869,,,22.0,,,1.0
2015.0,"public, environmental & occupational health",8823,,,17.0,,,2.0
2014.0,cultural studies,9987,,,,,,
2015.0,communication,9677,,,11.0,,,
2015.0,psychiatry,8639,,,54.0,,,
2016.0,"public, environmental & occupational health",7860,,,61.0,,,
2016.0,computer science,7868,,,21.0,,,3.0
2015.0,computer science,8826,,,46.0,,,
2015.0,computer science,8628,,,7.0,,,1.0
2015.0,political science,9085,,,19.0,,,
2016.0,communication,7606,,,2.0,,,1.0
2016.0,computer science,7690,,,67.0,,,
2015.0,linguistics,9365,,,18.0,,,
2016.0,communication,8467,,,93.0,,,1.0
2016.0,communication,8386,,,,,,
2013.0,computer science,11013,,,39.0,,,1.0
2015.0,multidisciplinary sciences,9242,,,1.0,,,2.0
2016.0,oncology,7226,,,1.0,,,
2016.0,oncology,7473,,,1.0,,,31.0
2015.0,computer science,9777,,,3.0,,,1.0
2015.0,public administration,8769,,,23.0,,,1.0
2015.0,multidisciplinary sciences,8888,,,134.0,,,
2015.0,physics,8692,,,,,,
2015.0,sociology,8816,,,34.0,,,1.0
2014.0,psychology,10047,,,5.0,,,1.0
2013.0,computer science,10962,,,31.0,,,
2015.0,health care sciences & services,8722,,,13.0,,,2.0
2016.0,hospitality,7993,,,33.0,,,1.0
2017.0,criminology & penology,6343,,,10.0,,,3.0
2016.0,communication,8405,,,62.0,,,1.0
2016.0,psychology,8477,,,4.0,,,1.0
2016.0,engineering,7127,,,4.0,,,
2016.0,hospitality,7792,,,3.0,,,
2015.0,multidisciplinary sciences,8986,,,67.0,,,3.0
2015.0,computer science,8751,,,6.0,,,3.0
2013.0,physics,10657,,,32.0,,,
2013.0,computer science,10895,,,32.0,,,
2016.0,computer science,8423,,,7.0,,,
2016.0,health policy & services,8172,,,28.0,,,
2015.0,health policy & services,9358,,,1.0,,,
2018.0,hospitality,5038,,,3.0,,,
